Artist,Track,Popularity Score,Country,Track Duration,Key,Tempo (bpm),Time Signature,Loudness (dB),Valence,Genre 1,Genre 2,Genre 3,Genre 4,Genre 5,Genre 6,Genre 7,Genre 8,Genre 9,Genre 10
Miszel,dres,58,Poland,02:55,G# Major,146,4.0,-8.804,0.637,polish drill, polish hip hop,,,,,,,,
Oki,SPRZEDAŁEM SIĘ,65,Poland,03:27,D Major,132,4.0,-5.108,0.39,polish hip hop,,,,,,,,,
Guzior,FALA,59,Poland,04:16,E Minor,119,4.0,-5.512,0.139,polish hip hop,,,,,,,,,
Dawid Kwiatkowski,Café de Paris,51,Poland,03:02,A# Major,121,4.0,-4.611,0.957,polish pop,,,,,,,,,
Jimin,Like Crazy,83,South Korea,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Thailand,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Vietnam,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Saudi Arabia,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Peru,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Bolivia,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Equador,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Panama,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Costa Rica,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,United Emirates,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Singapore,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,El Salvador,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Guatemala,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Bulgaria,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Honduras,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Jimin,Like Crazy,83,Nicaragua,03:32,G Major,120,4.0,-5.445,0.362,k-pop,,,,,,,,,
Kodak Black,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",81,South Korea,02:55,A# Minor,84,4.0,-4.25,0.277,florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino,,,
Kodak Black,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",81,Vietnam,02:55,A# Minor,84,4.0,-4.25,0.277,florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino,,,
Kodak Black,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long)",81,Saudi Arabia,02:55,A# Minor,84,4.0,-4.25,0.277,florida drill, florida rap, melodic rap, miami hip hop, rap, trap, trap latino,,,
Jimin,Like Crazy (English Version),83,South Korea,03:32,G Major,119,4.0,-5.386,0.32,k-pop,,,,,,,,,
Jimin,Set Me Free Pt.2,83,South Korea,03:20,C Minor,132,4.0,-4.165,0.564,k-pop,,,,,,,,,
Jimin,Face-off,83,South Korea,03:49,D Minor,119,4.0,-7.671,0.239,k-pop,,,,,,,,,
Jimin,Alone,83,South Korea,03:31,C Minor,102,4.0,-7.776,0.168,k-pop,,,,,,,,,
Lauv,"Steal The Show - From ""Elemental""",74,South Korea,03:11,G Major,92,4.0,-7.308,0.409,pop,,,,,,,,,
Jimin,Interlude : Dive,83,South Korea,,C Major,86,4.0,-11.74,0.26,k-pop,,,,,,,,,
Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],78,South Korea,03:21,C Major,114,4.0,-4.218,0.341,k-pop,,,,,,,,,
Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],78,Vietnam,03:21,C Major,114,4.0,-4.218,0.341,k-pop,,,,,,,,,
Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],78,Saudi Arabia,03:21,C Major,114,4.0,-4.218,0.341,k-pop,,,,,,,,,
Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],78,United Emirates,03:21,C Major,114,4.0,-4.218,0.341,k-pop,,,,,,,,,
LE SSERAFIM,"Eve, Psyche & The Bluebeard’s wife",76,South Korea,03:05,B Major,142,4.0,-5.056,0.626,k-pop girl group,,,,,,,,,
aespa,Spicy,73,South Korea,03:17,B Minor,114,4.0,-1.247,0.842,k-pop, k-pop girl group,,,,,,,,
Lim Young Woong,Grain of Sand,58,South Korea,03:39,E Major,130,4.0,-8.908,0.107,trot,,,,,,,,,
Lim Young Woong,London Boy,58,South Korea,04:04,D Major,133,4.0,-1.589,0.657,trot,,,,,,,,,
JVKE,"Angel Pt. 2 (feat. Jimin of BTS, Charlie Puth and Muni Long)",80,South Korea,02:56,C# Major,84,4.0,-6.641,0.364,modern indie pop, pov: indie, singer-songwriter pop,,,,,,,
KANGDANIEL,SOS,56,South Korea,03:11,F Minor,85,4.0,-5.179,0.292,k-pop,,,,,,,,,
KANGDANIEL,SOS,56,Taiwan,03:11,F Minor,85,4.0,-5.179,0.292,k-pop,,,,,,,,,
Lim Young Woong,Polaroid,58,South Korea,03:26,C Major,102,4.0,-3.357,0.534,trot,,,,,,,,,
NewJeans,Attention,79,South Korea,03:00,A# Minor,104,4.0,-3.684,0.695,k-pop, k-pop girl group,,,,,,,,
Agust D,People Pt.2 (feat. IU),75,South Korea,03:33,G Minor,88,4.0,-4.779,0.438,k-rap,,,,,,,,,
IVE,Kitsch,75,South Korea,03:15,B Major,102,4.0,-4.953,0.455,k-pop girl group,,,,,,,,,
IVE,Kitsch,75,Taiwan,03:15,B Major,102,4.0,-4.953,0.455,k-pop girl group,,,,,,,,,
V,Christmas Tree,66,South Korea,03:29,F Major,139,4.0,-8.384,0.181,j-division, korean ost,,,,,,,,
Lim Young Woong,If We Ever Meet Again,58,South Korea,04:34,C# Major,129,4.0,-6.655,0.327,trot,,,,,,,,,
Beenzino,Travel Again (Feat. Cautious Clay),55,South Korea,04:17,F Major,149,4.0,-5.594,0.644,k-rap, korean r&b,,,,,,,,
Jung Kook,Stay Alive (Prod. SUGA of BTS),78,South Korea,03:30,D Minor,130,4.0,-5.889,0.495,k-pop,,,,,,,,,
Jung Kook,Stay Alive (Prod. SUGA of BTS),78,Saudi Arabia,03:30,D Minor,130,4.0,-5.889,0.495,k-pop,,,,,,,,,
NMIXX,Roller Coaster,67,South Korea,02:59,G Major,120,4.0,-3.386,0.611,k-pop girl group,,,,,,,,,
NMIXX,Roller Coaster,67,Taiwan,02:59,G Major,120,4.0,-3.386,0.611,k-pop girl group,,,,,,,,,
TAEYANG,VIBE (feat. Jimin of BTS),67,South Korea,02:55,C Major,100,4.0,-5.6,0.591,k-pop, korean r&b,,,,,,,,
Agust D,Haegeum,75,South Korea,02:48,G Major,85,5.0,-2.651,0.831,k-rap,,,,,,,,,
Agust D,Haegeum,75,Thailand,02:48,G Major,85,5.0,-2.651,0.831,k-rap,,,,,,,,,
Agust D,Haegeum,75,Vietnam,02:48,G Major,85,5.0,-2.651,0.831,k-rap,,,,,,,,,
SEVENTEEN,Super,78,South Korea,03:20,G# Major,137,4.0,-4.091,0.347,k-pop, k-pop boy group,,,,,,,,
Halsey,Lilith (feat. SUGA of BTS) (Diablo IV Anthem),81,South Korea,03:00,A Minor,83,4.0,-8.282,0.139,electropop, etherpop, indie poptimism, pop,,,,,,
Lim Young Woong,Rainbow,58,South Korea,03:16,G# Major,96,4.0,-3.534,0.616,trot,,,,,,,,,
Lim Young Woong,"Our Blues, Our Life",58,South Korea,03:27,C# Major,130,4.0,-7.325,0.273,trot,,,,,,,,,
FIFTY FIFTY,Cupid,77,South Korea,02:54,D Major,120,4.0,-8.2,0.961,k-pop girl group,,,,,,,,,
Lim Young Woong,A bientot,58,South Korea,04:16,C Major,73,4.0,-4.555,0.527,trot,,,,,,,,,
Beenzino,Monet,55,South Korea,02:38,C# Major,150,4.0,-5.215,0.444,k-rap, korean r&b,,,,,,,,
Tyler ICU,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",57,South Africa,06:31,C# Major,112,4.0,-7.557,0.495,amapiano,,,,,,,,,
De Mthuda,Sgudi Snyc,50,South Africa,05:31,C Major,112,4.0,-18.875,0.681,amapiano,,,,,,,,,
Mas Musiq,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),52,South Africa,05:50,D Minor,111,4.0,-12.642,0.905,amapiano,,,,,,,,,
Lady Amar,Hamba Juba,47,South Africa,08:00,F# Major,112,4.0,-7.439,0.538,Uncategorized,,,,,,,,,
Myztro,"Kunkra (feat. Xduppy, Shaunmusiq & Ftears)",52,South Africa,05:17,A# Minor,111,4.0,-12.881,0.264,amapiano,,,,,,,,,
Sam Deep,iMpumelelo,45,South Africa,06:18,B Minor,112,4.0,-13.356,0.319,amapiano,,,,,,,,,
Kabza De Small,"Nana Thula (feat. Njelic, Young Stunna, Nkosazana Daughter & Xolani Guitars)",60,South Africa,08:12,C# Major,112,4.0,-8.849,0.53,amapiano,,,,,,,,,
DJ Stokie,Awukhuzeki,41,South Africa,08:12,C# Major,112,4.0,-12.497,0.497,amapiano,,,,,,,,,
Soa Mattrix,Mina Nawe,48,South Africa,05:51,F Minor,112,4.0,-10.757,0.779,amapiano,,,,,,,,,
2Point1,Stimela,43,South Africa,05:14,G# Major,113,4.0,-8.008,0.785,Uncategorized,,,,,,,,,
Kaylow,24 Hours,43,South Africa,04:13,F# Major,133,4.0,-10.16,0.184,south african house,,,,,,,,,
Inkabi Zezwe,Umbayimbayi,46,South Africa,03:50,B Major,77,4.0,-7.019,0.671,Uncategorized,,,,,,,,,
Shaunmusiq,"Bhebha (feat. Myztro, Mellow & Sleazy, QuayR Musiq & Matuteboy)",53,South Africa,05:43,D Major,114,4.0,-12.185,0.382,underground amapiano,,,,,,,,,
uLazi,yey,42,South Africa,06:21,A# Minor,111,4.0,-14.666,0.735,sgija,,,,,,,,,
Busta 929,Uyavala,46,South Africa,05:48,G# Major,112,4.0,-8.282,0.659,amapiano, sgija,,,,,,,,
Tyler ICU,"NGIMOJA (feat. Khanyisa, Tumelo_za & Tyrondee)",57,South Africa,06:21,E Minor,111,4.0,-14.213,0.371,amapiano,,,,,,,,,
Khanyisa,SUKA,48,South Africa,06:30,C# Major,112,4.0,-6.916,0.49,amapiano,,,,,,,,,
Mellow & Sleazy,Kwelinye (feat. Keynote),55,South Africa,06:51,C# Major,111,4.0,-8.636,0.547,amapiano,,,,,,,,,
Kelvin Momo,Sukakude,52,South Africa,06:53,F Minor,111,4.0,-17.619,0.261,amapiano,,,,,,,,,
Aymos,Fatela,50,South Africa,05:51,C# Major,112,4.0,-14.033,0.407,amapiano,,,,,,,,,
Uncle Waffles,"Yahyuppiyah (feat. Pcee, EeQue & Chley)",50,South Africa,04:56,C# Major,112,4.0,-21.167,0.484,amapiano, sgija,,,,,,,,
Myztro,"Myztro Ah Ah (feat. Xduppy, ShaunMusiQ & Ftears)",52,South Africa,05:36,C# Major,111,4.0,-7.375,0.309,amapiano,,,,,,,,,
Focalistic,Khekheleza (Dlala Dlala),53,South Africa,05:29,G Minor,112,4.0,-7.27,0.675,amapiano,,,,,,,,,
Miguel,Sure Thing,77,South Africa,03:15,B Minor,81,4.0,-8.127,0.498,r&b,,,,,,,,,
Miguel,Sure Thing,77,New Zealand,03:15,B Minor,81,4.0,-8.127,0.498,r&b,,,,,,,,,
Murumba Pitch,Wena Dali,55,South Africa,06:08,F Minor,112,4.0,-11.515,0.562,amapiano,,,,,,,,,
Loatinover Pounds,Sosh Plata - Remix,38,South Africa,03:58,G# Major,121,4.0,-6.485,0.192,south african underground rap,,,,,,,,,
Summer Walker,"To Summer, From Cole - Audio Hug",77,South Africa,02:27,F# Minor,74,4.0,-10.164,0.583,r&b, rap,,,,,,,,
Sykes,Sisekakeni Babies (feat. Skillz Musiq & RudeBoyz),32,South Africa,05:43,D Major,122,4.0,-10.795,0.33,Uncategorized,,,,,,,,,
Mas Musiq,Sengizwile (feat. Aymos & Young Stunna),52,South Africa,07:00,D# Minor,112,4.0,-9.723,0.777,amapiano,,,,,,,,,
Future,WAIT FOR U (feat. Drake & Tems),88,South Africa,03:09,C# Major,83,4.0,-4.474,0.339,atl hip hop, hip hop, rap, southern hip hop, trap,,,,,
Lwah Ndlunkulu,Ngiyeza,44,South Africa,04:41,D Major,139,4.0,-8.685,0.571,Uncategorized,,,,,,,,,
DJ Maphorisa,"Shona Kwelanga (feat. Mawhoo, Da Muziqal Chef & Kabza De Small)",63,South Africa,07:34,C# Minor,112,4.0,-13.736,0.276,amapiano,,,,,,,,,
Burna Boy,Last Last,77,South Africa,02:52,D# Minor,87,4.0,-4.457,0.55,afrobeats, dancehall, nigerian hip hop, nigerian pop,,,,,,
Spirit Of Praise,Thath'Indawo (Live),47,South Africa,07:53,C Major,105,4.0,-8.379,0.315,south african gospel,,,,,,,,,
Pabi Cooper,Dali Wam,42,South Africa,04:47,C Minor,112,4.0,-12.941,0.275,amapiano,,,,,,,,,
Fantasia,When I See U,54,South Africa,03:37,G# Major,93,4.0,-6.486,0.754,contemporary r&b, hip pop, r&b, urban contemporary,,,,,,
Elvirgo,Malume (Nta Swi Byela Mani Revisit),34,South Africa,04:34,D Major,111,4.0,-10.438,0.472,Uncategorized,,,,,,,,,
Omar Montes,Arena y Sal,68,Spain,02:54,F Minor,117,4.0,-5.963,0.762,flamenco urbano, urbano espanol,,,,,,,,
Sebastian Yatra,VAGABUNDO,79,Spain,03:35,B Minor,127,4.0,-3.309,0.886,colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino,,,,,
Sebastian Yatra,VAGABUNDO,79,Peru,03:35,B Minor,127,4.0,-3.309,0.886,colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino,,,,,
Sebastian Yatra,VAGABUNDO,79,Equador,03:35,B Minor,127,4.0,-3.309,0.886,colombian pop, latin pop, reggaeton, reggaeton colombiano, urbano latino,,,,,
Marshmello,El Merengue,81,Spain,03:09,G# Minor,124,4.0,-4.703,0.698,brostep, edm, pop, progressive electro house,,,,,,
Marshmello,El Merengue,81,Peru,03:09,G# Minor,124,4.0,-4.703,0.698,brostep, edm, pop, progressive electro house,,,,,,
Marshmello,El Merengue,81,Portugal,03:09,G# Minor,124,4.0,-4.703,0.698,brostep, edm, pop, progressive electro house,,,,,,
Marshmello,El Merengue,81,Bolivia,03:09,G# Minor,124,4.0,-4.703,0.698,brostep, edm, pop, progressive electro house,,,,,,
Marshmello,El Merengue,81,Uruguay,03:09,G# Minor,124,4.0,-4.703,0.698,brostep, edm, pop, progressive electro house,,,,,,
Marshmello,El Merengue,81,Equador,03:09,G# Minor,124,4.0,-4.703,0.698,brostep, edm, pop, progressive electro house,,,,,,
Marshmello,El Merengue,81,Costa Rica,03:09,G# Minor,124,4.0,-4.703,0.698,brostep, edm, pop, progressive electro house,,,,,,
Lola Indigo,EL TONTO,72,Spain,03:08,C Major,110,4.0,-5.369,0.663,spanish pop,,,,,,,,,
Maluma,COCO LOCO,82,Spain,02:46,G Minor,109,4.0,-2.961,0.727,latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino,,,,,
Chanel,Clavaito,62,Spain,02:42,D# Minor,133,4.0,-3.902,0.701,Uncategorized,,,,,,,,,
Saiko,Supernova,74,Spain,02:19,A# Minor,87,4.0,-4.185,0.542,urbano espanol,,,,,,,,,
Vicco,Nochentera,61,Spain,03:22,G# Minor,121,4.0,-6.456,0.782,Uncategorized,,,,,,,,,
Quevedo,PLAYA DEL INGLÉS,84,Spain,03:57,G Minor,112,4.0,-3.254,0.656,rap canario, trap latino, urbano latino,,,,,,,
Bad Gyal,Mi Lova,70,Spain,03:40,G# Major,93,4.0,-3.644,0.66,neoperreo, rap catala, rap latina, trap catala, urbano espanol,,,,,
Quevedo,WANDA,84,Spain,02:40,E Minor,176,4.0,-4.42,0.957,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,WANDA,84,Paraguai,02:40,E Minor,176,4.0,-4.42,0.957,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,WANDA,84,Uruguay,02:40,E Minor,176,4.0,-4.42,0.957,rap canario, trap latino, urbano latino,,,,,,,
Aitana,LAS BABYS,73,Spain,02:33,G Major,127,4.0,-6.303,0.718,latin talent show, spanish pop,,,,,,,,
Jhayco,Mami Chula,82,Spain,03:40,G Minor,119,4.0,-3.599,0.325,reggaeton, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Spain,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Peru,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Bolivia,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Paraguai,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Uruguay,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Equador,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Panama,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Quevedo,PUNTO G,84,Costa Rica,02:31,B Minor,92,4.0,-4.113,0.553,rap canario, trap latino, urbano latino,,,,,,,
Shakira,Copa Vacía,87,Spain,02:54,C Major,89,4.0,-5.765,0.589,colombian pop, dance pop, latin pop, pop,,,,,,
Aitana,Los Ángeles,73,Spain,02:38,B Minor,122,4.0,-5.216,0.421,latin talent show, spanish pop,,,,,,,,
Rauw Alejandro,SI TE PEGAS,88,Spain,03:03,B Minor,115,4.0,-2.515,0.559,puerto rican pop, reggaeton, trap latino, urbano latino,,,,,,
Álvaro De Luna,Todo Contigo,62,Spain,02:45,G# Major,119,4.0,-5.288,0.656,spanish pop,,,,,,,,,
ROSALÍA,TUYA,82,Spain,02:35,E Minor,165,4.0,-5.88,0.549,pop, r&b en espanol,,,,,,,,
Bizarrap,"Shakira: Bzrp Music Sessions, Vol. 53",85,Spain,03:38,D Minor,122,4.0,-5.6,0.498,argentine hip hop, pop venezolano, trap argentino, trap latino, urbano latino,,,,,
ROSALÍA,DESPECHÁ,82,Spain,02:36,G Major,130,4.0,-6.538,0.77,pop, r&b en espanol,,,,,,,,
ROSALÍA,DESPECHÁ,82,Swiss,02:36,G Major,130,4.0,-6.538,0.77,pop, r&b en espanol,,,,,,,,
承桓,我会等,52,Taiwan,03:15,C# Major,124,4.0,-8.288,0.34,Uncategorized,,,,,,,,,
承桓,我会等,52,Singapore,03:15,C# Major,124,4.0,-8.288,0.34,Uncategorized,,,,,,,,,
陳華,想和你看五月的晚霞,50,Taiwan,03:57,C# Major,181,4.0,-7.17,0.201,taiwan singer-songwriter,,,,,,,,,
Ronghao Li,烏梅子醬,57,Taiwan,04:17,A Major,169,3.0,-6.793,0.333,chinese singer-songwriter, mainland chinese pop, mandopop,,,,,,,
Ronghao Li,烏梅子醬,57,Singapore,04:17,A Major,169,3.0,-6.793,0.333,chinese singer-songwriter, mainland chinese pop, mandopop,,,,,,,
小阿七,从前说,51,Taiwan,04:11,E Major,115,4.0,-5.182,0.444,chinese viral pop,,,,,,,,,
小阿七,从前说,51,Singapore,04:11,E Major,115,4.0,-5.182,0.444,chinese viral pop,,,,,,,,,
安溥,最好的時光,45,Taiwan,03:55,A# Major,139,3.0,-12.22,0.284,chinese indie, taiwan pop, taiwan singer-songwriter,,,,,,,
詹雯婷,訣愛 (劇集《蒼蘭訣》片頭曲),47,Taiwan,03:09,B Major,142,4.0,-6.492,0.169,taiwan singer-songwriter,,,,,,,,,
张远,嘉宾,50,Taiwan,05:33,A Major,71,4.0,-8.88,0.427,chinese viral pop,,,,,,,,,
张远,嘉宾,50,Singapore,05:33,A Major,71,4.0,-8.88,0.427,chinese viral pop,,,,,,,,,
Ren Ran,飞鸟和蝉,58,Taiwan,04:56,A# Major,147,4.0,-8.884,0.304,chinese viral pop, mainland chinese pop,,,,,,,,
Shi Shi,眼淚記得你 - 電影《想見你》主題曲,51,Taiwan,04:04,G Major,129,4.0,-9.137,0.0966,mandopop, taiwan pop,,,,,,,,
Capper,雪 Distance,50,Taiwan,02:45,C# Minor,99,4.0,-9.398,0.671,chinese melodic rap,,,,,,,,,
卢卢快闭嘴,字字句句,47,Taiwan,03:20,D Major,138,4.0,-8.957,0.368,chinese viral pop,,,,,,,,,
告五人,好不容易 (《華燈初上》片尾曲),59,Taiwan,04:55,E Minor,173,4.0,-5.938,0.166,mandopop, taiwan indie,,,,,,,,
理想混蛋,不是因為天氣晴朗才愛你,54,Taiwan,04:00,G# Major,135,4.0,-13.185,0.399,mandopop, taiwan indie,,,,,,,,
理想混蛋,我就想你,54,Taiwan,03:24,G Major,82,4.0,-7.102,0.585,mandopop, taiwan indie,,,,,,,,
space x,0321,50,Taiwan,03:14,D Major,171,4.0,-6.485,0.0748,chinese viral pop,,,,,,,,,
蕭秉治,毒藥,46,Taiwan,03:25,C# Major,127,4.0,-7.552,0.228,mandopop,,,,,,,,,
EggPlantEgg,閣愛妳一擺,53,Taiwan,04:38,G Major,133,4.0,-5.106,0.557,mandopop, taiwan indie, taiwanese indie,,,,,,,
高爾宣 OSN,Without You,56,Taiwan,02:55,B Major,80,4.0,-4.613,0.286,mandopop, taiwan hip hop, taiwan pop,,,,,,,
Eric Chou,"最後一堂課 - 《媽,別鬧了!》影集片尾曲",63,Taiwan,04:38,G# Major,74,4.0,-6.961,0.35,mandopop,,,,,,,,,
Eric Chou,摯友,63,Taiwan,05:13,A# Major,135,4.0,-6.71,0.386,mandopop,,,,,,,,,
Silence Wang,只想把你偷偷藏好(《偷偷藏不住》电视剧主题曲/片头曲),53,Taiwan,03:14,C Minor,104,4.0,-5.811,0.784,chinese singer-songwriter, mainland chinese pop, mandopop,,,,,,,
Tanya Chua,Letting Go,57,Taiwan,04:23,B Minor,136,4.0,-6.327,0.408,mandopop, singaporean mandopop, singaporean pop, singaporean singer-songwriter, taiwan singer-songwriter,,,,,
LBI利比,小城夏天,50,Taiwan,02:53,A Major,146,4.0,-5.17,0.607,chinese viral pop,,,,,,,,,
Eason Chan,孤勇者 - 《英雄聯盟:雙城之戰》動畫劇集中文主題曲,63,Taiwan,04:16,G# Minor,130,4.0,-6.847,0.293,c-pop, cantopop, mandopop,,,,,,,
政学Zed-X,是你.,44,Taiwan,01:35,F Major,82,4.0,-11.771,0.706,chinese r&b,,,,,,,,,
容祖兒(Joey Yung),就让这大雨全都落下,44,Taiwan,04:14,E Major,136,4.0,-6.384,0.399,Uncategorized,,,,,,,,,
(G)I-DLE,Allergy,75,Taiwan,02:42,F Major,165,4.0,-3.699,0.545,k-pop, k-pop girl group,,,,,,,,
BLACKPINK,Pink Venom,82,Taiwan,03:06,E Major,180,4.0,-6.189,0.708,k-pop, k-pop girl group, pop,,,,,,,
陈壹千,仗着,43,Taiwan,03:38,C Minor,144,4.0,-6.385,0.54,Uncategorized,,,,,,,,,
Jay Chou,晴天,71,Taiwan,04:29,G Major,137,4.0,-7.295,0.399,c-pop, mandopop, taiwan pop, zhongguo feng,,,,,,
Jay Chou,擱淺,71,Taiwan,03:56,F Major,122,4.0,-7.161,0.126,c-pop, mandopop, taiwan pop, zhongguo feng,,,,,,
颜人中,有些,53,Taiwan,03:49,G Major,125,4.0,-7.53,0.369,taiwan singer-songwriter,,,,,,,,,
(G)I-DLE,TOMBOY,75,Taiwan,02:54,C# Minor,124,4.0,-2.414,0.645,k-pop, k-pop girl group,,,,,,,,
Emir Can İğrek,Ali Cabbar,70,Turkey,03:09,C# Major,129,5.0,-13.345,0.442,turkish alt pop, turkish rock,,,,,,,,
Halodayı,Aman Güzel Yavaş Yürü,63,Turkey,02:29,G Major,122,4.0,-8.361,0.634,turkish hip hop,,,,,,,,,
Semicenk,Pişman Değilim,75,Turkey,02:29,A# Minor,97,4.0,-10.195,0.446,turkish pop,,,,,,,,,
UZI,Caney,72,Turkey,02:45,F Minor,144,4.0,-8.95,0.695,turkish trap,,,,,,,,,
BLOK3,N'aptığını bilmesem de,70,Turkey,02:18,A Minor,82,4.0,-11.335,0.228,turkce drill,,,,,,,,,
cakal,Aşk Olsun,70,Turkey,02:21,C# Minor,123,4.0,-4.937,0.913,turkce drill,,,,,,,,,
ALIZADE,24/7,66,Turkey,03:06,B Minor,169,4.0,-6.262,0.278,zhenskiy rep,,,,,,,,,
Sefo,ARABA,67,Turkey,01:31,A# Minor,110,4.0,-5.164,0.403,turkish trap,,,,,,,,,
Semicenk,Yana Yana,75,Turkey,02:27,G# Major,99,4.0,-5.787,0.557,turkish pop,,,,,,,,,
Semicenk,Canın Sağ Olsun,75,Turkey,03:00,G Minor,120,4.0,-9.631,0.557,turkish pop,,,,,,,,,
Semicenk,Geri Dönemedim,75,Turkey,02:27,D# Minor,159,4.0,-4.34,0.523,turkish pop,,,,,,,,,
Simge,Aşkın Olayım,65,Turkey,04:11,F Minor,75,4.0,-8.368,0.561,deep turkish pop, persian pop, turkish pop,,,,,,,
BLOK3,BAYBAY,70,Turkey,03:11,D# Minor,145,4.0,-10.431,0.775,turkce drill,,,,,,,,,
Lil Zey,DEFOL,60,Turkey,02:53,G Major,145,4.0,-6.068,0.15,turkce kadin rap, turkish hip hop, turkish trap,,,,,,,
Kurtuluş Kuş,Manolya,64,Turkey,03:05,A Minor,91,4.0,-6.392,0.396,turkish pop,,,,,,,,,
Semicenk,Sevecek Sandım,75,Turkey,02:49,C# Minor,93,4.0,-4.921,0.592,turkish pop,,,,,,,,,
BLOK3,AFFETMEM,70,Turkey,03:02,D# Minor,142,4.0,-11.027,0.539,turkce drill,,,,,,,,,
cakal,Cuma,70,Turkey,,F# Minor,103,4.0,-6.9,0.655,turkce drill,,,,,,,,,
Heijan,Aynen,66,Turkey,03:04,C# Major,148,4.0,-11.057,0.75,turkish hip hop,,,,,,,,,
Lvbel C5,BABA,70,Turkey,02:24,F Major,120,5.0,-8.356,0.739,turkce drill, turkish trap,,,,,,,,
İrem Derici,Yaz Gülü,65,Turkey,03:07,F Minor,109,4.0,-4.866,0.721,turkish pop,,,,,,,,,
Kubilay Karça,Celladına Aşık,62,Turkey,03:21,C# Minor,96,4.0,-6.432,0.386,turkish trap pop,,,,,,,,,
Lvbel C5,NKBİ X YAPAMAM - Remix,70,Turkey,03:02,D Minor,99,4.0,-6.813,0.277,turkce drill, turkish trap,,,,,,,,
Summer Cem,KONTAK (feat. Ezhel),66,Turkey,02:38,F# Minor,100,4.0,-10.765,0.832,german hip hop,,,,,,,,,
BLOK3,VUR,70,Turkey,,C# Major,143,4.0,-13.714,0.697,turkce drill,,,,,,,,,
Hadise,Feryat,66,Turkey,03:05,G Minor,174,3.0,-7.824,0.374,turkish deep house, turkish pop,,,,,,,,
Halodayı,Özür,63,Turkey,02:15,G Minor,143,4.0,-9.2,0.538,turkish hip hop,,,,,,,,,
cakal,Diyardan Diyara,70,Turkey,02:29,E Minor,105,4.0,-5.437,0.191,turkce drill,,,,,,,,,
